Month,country,index,Mkt-RF,SMB,HML,RMW,CMA,RF,,,Mom   
201412,ITLMS.GI,-4.627416,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201412,AEX.GI,-0.326398,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201412,BVLX.GI,-6.888376,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201412,IBEX.GI,-4.560521,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201501,ATX.GI,1.436521,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,BFX.GI,7.459075,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,HEX.GI,8.941003,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,FCHI.GI,7.758469,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,GDAXI.GI,9.063948,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,ASE.GI,-12.618316,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,ISEQ.GI,4.726905,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,ITLMS.GI,8.112479,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,AEX.GI,6.106439,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,BVLX.GI,6.840285,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201501,IBEX.GI,1.204339,-0.32,-1.5,-3.32,3.17,-1.03,0,,,
201502,ATX.GI,13.87881,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,BFX.GI,5.215689,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,HEX.GI,5.502577,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,FCHI.GI,7.541511,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,GDAXI.GI,6.614165,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,ASE.GI,21.961963,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,ISEQ.GI,9.238932,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,ITLMS.GI,9.091189,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,AEX.GI,7.446879,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,BVLX.GI,10.759847,6.22,0.88,1.69,-1.92,-0.19,0,,,
201502,IBEX.GI,7.449559,6.22,0.88,1.69,-1.92,-0.19,0,,,
201503,ATX.GI,0.585522,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,BFX.GI,0.306372,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,HEX.GI,1.091979,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,FCHI.GI,1.659302,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,GDAXI.GI,4.951121,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,ASE.GI,-11.927585,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,ISEQ.GI,0.710386,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,ITLMS.GI,4.140427,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,AEX.GI,1.132395,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,BVLX.GI,4.438815,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201503,IBEX.GI,3.066656,-2.26,-0.23,-0.27,-0.03,0.84,0,,,
201504,ATX.GI,3.048426,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,BFX.GI,-1.386004,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,HEX.GI,-5.514092,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,FCHI.GI,0.255282,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,GDAXI.GI,-4.276974,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,ASE.GI,6.11508,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,ISEQ.GI,0.459507,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,ITLMS.GI,-0.461145,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,AEX.GI,-0.318751,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,BVLX.GI,3.223354,4.78,2.16,0.21,-0.02,-0.52,0,,,
201504,IBEX.GI,-1.181311,4.78,2.16,0.21,-0.02,-0.52,0,,,
201505,ATX.GI,-0.679341,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,BFX.GI,0.938441,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,HEX.GI,1.095603,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,FCHI.GI,-0.764888,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,GDAXI.GI,-0.3541,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,ASE.GI,0.303811,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,ISEQ.GI,3.761276,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,ITLMS.GI,1.833874,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,AEX.GI,1.170442,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,BVLX.GI,-1.51071,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201505,IBEX.GI,-1.470356,-0.14,1.46,-2.61,-0.05,-0.6,0,,,
201506,ATX.GI,-6.111509,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,BFX.GI,-3.612086,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,HEX.GI,-3.799099,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,FCHI.GI,-4.346941,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,GDAXI.GI,-4.10774,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,ASE.GI,-3.375415,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,ISEQ.GI,-1.746087,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,ITLMS.GI,-4.333006,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,AEX.GI,-4.25075,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,BVLX.GI,-5.121043,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201506,IBEX.GI,-3.994616,-2.83,1.95,0.1,-0.03,-0.41,0,,,
201507,ATX.GI,3.635504,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,BFX.GI,5.257504,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,HEX.GI,4.433439,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,FCHI.GI,6.104338,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,GDAXI.GI,3.325911,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,ASE.GI,0,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,ISEQ.GI,5.640353,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,ITLMS.GI,5.284809,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,AEX.GI,4.792839,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,BVLX.GI,3.328328,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201507,IBEX.GI,3.81819,2.39,-0.88,-2.61,1.1,-0.72,0,,,
201508,ATX.GI,-6.975135,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,BFX.GI,-7.960368,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,HEX.GI,-8.186553,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,FCHI.GI,-8.453531,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,GDAXI.GI,-9.280493,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,ASE.GI,-21.73237,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,ISEQ.GI,-1.639855,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,ITLMS.GI,-6.605345,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,AEX.GI,-10.136704,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,BVLX.GI,-8.149487,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201508,IBEX.GI,-8.24367,-6.03,3.68,-0.86,0.67,-0.44,0,,,
201509,ATX.GI,-4.112494,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,BFX.GI,-3.425235,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,HEX.GI,-3.277456,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,FCHI.GI,-4.248058,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,GDAXI.GI,-5.838709,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,ASE.GI,4.806152,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,ISEQ.GI,-3.724026,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,ITLMS.GI,-3.138094,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,AEX.GI,-5.368177,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,BVLX.GI,-3.201694,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201509,IBEX.GI,-6.814504,-4.28,1.13,-3.62,2.71,-0.73,0,,,
201510,ATX.GI,8.574607,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,BFX.GI,7.645388,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,HEX.GI,9.210249,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,FCHI.GI,9.929096,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,GDAXI.GI,12.315174,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,ASE.GI,7.187404,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,ISEQ.GI,4.234192,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,ITLMS.GI,5.578739,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,AEX.GI,9.730731,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,BVLX.GI,7.986272,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201510,IBEX.GI,8.376657,6.19,-2.96,-0.87,1.86,-0.2,0,,,
201511,ATX.GI,2.807499,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,BFX.GI,4.463363,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,HEX.GI,5.034636,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,FCHI.GI,1.22385,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,GDAXI.GI,4.903992,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,ASE.GI,-9.469211,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,ISEQ.GI,6.37671,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,ITLMS.GI,1.414402,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,AEX.GI,1.601316,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,BVLX.GI,-1.162818,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201511,IBEX.GI,0.252879,-1.48,0.37,-2.59,2.53,-2.09,0,,,
201512,ATX.GI,-3.683969,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,BFX.GI,-1.611055,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,HEX.GI,-2.455634,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,FCHI.GI,-6.465629,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,GDAXI.GI,-5.615947,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,ASE.GI,-0.546612,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,ISEQ.GI,-0.684363,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,ITLMS.GI,-5.00573,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,AEX.GI,-5.899642,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,BVLX.GI,1.467911,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201512,IBEX.GI,-8.113104,-1.87,3.73,-1.34,0.31,-1.59,0.01,,,
201601,ATX.GI,-9.784141,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,BFX.GI,-5.785477,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,HEX.GI,-2.964134,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,FCHI.GI,-4.745248,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,GDAXI.GI,-8.795487,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,ASE.GI,-12.436842,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,ISEQ.GI,-6.602785,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,ITLMS.GI,-12.459889,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,AEX.GI,-2.385587,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,BVLX.GI,-3.583808,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201601,IBEX.GI,-7.63186,-6.43,-0.66,-1.42,2.3,2.66,0.01,,,
201602,ATX.GI,-0.373655,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,BFX.GI,-3.281491,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,HEX.GI,-4.990859,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,FCHI.GI,-1.436942,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,GDAXI.GI,-3.089473,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,ASE.GI,-6.533654,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,ISEQ.GI,0.013715,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,ITLMS.GI,-5.350626,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,AEX.GI,-0.92979,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,BVLX.GI,-5.346064,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201602,IBEX.GI,-4.020055,-1.71,1.44,0.35,0.7,0.85,0.02,,,
201603,ATX.GI,5.386336,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,BFX.GI,0.036182,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,HEX.GI,0.941316,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,FCHI.GI,0.723777,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,GDAXI.GI,4.950924,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,ASE.GI,11.691278,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,ISEQ.GI,-0.554688,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,ITLMS.GI,2.776401,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,AEX.GI,3.005126,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,BVLX.GI,7.027893,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201603,IBEX.GI,3.092869,6.72,1.79,1.23,1.06,-1.15,0.02,,,
201604,ATX.GI,2.600446,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,BFX.GI,1.07707,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,HEX.GI,-2.148479,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,FCHI.GI,1.001127,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,GDAXI.GI,0.737142,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,ASE.GI,1.13148,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,ISEQ.GI,-2.338118,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,ITLMS.GI,2.477715,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,AEX.GI,-0.097703,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,BVLX.GI,0.783946,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201604,IBEX.GI,3.46895,2.38,-0.49,3.27,-1.81,1.02,0.01,,,
201605,ATX.GI,-2.94451,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,BFX.GI,3.070655,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,HEX.GI,2.768055,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,FCHI.GI,1.73088,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,GDAXI.GI,2.229014,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,ASE.GI,10.848968,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,ISEQ.GI,5.389189,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,ITLMS.GI,-2.447645,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,AEX.GI,1.862718,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,BVLX.GI,1.934762,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201605,IBEX.GI,0.09196,-0.38,1.39,-2.88,1.49,-0.68,0.01,,,
201606,ATX.GI,-7.292455,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,BFX.GI,-4.793031,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,HEX.GI,-1.747308,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,FCHI.GI,-5.951234,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,GDAXI.GI,-5.677334,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,ASE.GI,-16.206316,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,ISEQ.GI,-13.105032,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,ITLMS.GI,-10.140121,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,AEX.GI,-2.677116,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,BVLX.GI,-6.449308,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201606,IBEX.GI,-9.638034,-5.01,-2.16,-1.6,3.34,3.1,0.02,,,
201607,ATX.GI,6.559285,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,BFX.GI,3.563156,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,HEX.GI,5.774656,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,FCHI.GI,4.774772,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,GDAXI.GI,6.791362,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,ASE.GI,5.388106,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,ISEQ.GI,3.99026,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,ITLMS.GI,4.122152,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,AEX.GI,3.200422,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,BVLX.GI,5.533448,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201607,IBEX.GI,5.192753,4.43,1.45,0.3,0.39,-0.81,0.02,,,
201608,ATX.GI,3.624006,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,BFX.GI,2.555096,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,HEX.GI,0.401173,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,FCHI.GI,-0.035812,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,GDAXI.GI,2.468585,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,ASE.GI,1.060683,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,ISEQ.GI,5.160167,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,ITLMS.GI,0.397403,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,AEX.GI,1.011493,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,BVLX.GI,0.330681,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201608,IBEX.GI,1.509223,0.78,1.71,2.02,-2.14,-0.13,0.02,,,
201609,ATX.GI,3.927618,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,BFX.GI,0.071763,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,HEX.GI,2.760976,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,FCHI.GI,0.226217,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,GDAXI.GI,-0.771003,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,ASE.GI,-2.054071,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,ISEQ.GI,-2.197419,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,ITLMS.GI,-2.95137,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,AEX.GI,-0.451164,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,BVLX.GI,-1.118697,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201609,IBEX.GI,0.718153,0.95,0.89,-0.19,0.38,0.04,0.02,,,
201610,ATX.GI,2.846654,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,BFX.GI,-0.431956,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,HEX.GI,-2.798162,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,FCHI.GI,1.371323,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,GDAXI.GI,1.465034,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,ASE.GI,4.526727,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,ISEQ.GI,-2.022592,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,ITLMS.GI,4.224469,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,AEX.GI,0.05748,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,BVLX.GI,0.98948,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201610,IBEX.GI,4.14493,-3.08,-0.58,6.4,-3.49,3.08,0.02,,,
201611,ATX.GI,1.853057,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,BFX.GI,-1.749158,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,HEX.GI,0.609685,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,FCHI.GI,1.531959,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,GDAXI.GI,-0.231692,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,ASE.GI,6.364082,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,ISEQ.GI,5.125009,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,ITLMS.GI,-1.546296,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,AEX.GI,1.020791,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,BVLX.GI,-4.045657,-2.5,1,1.73,-1.87,1.84,0.01,,,
201611,IBEX.GI,-4.977415,-2.5,1,1.73,-1.87,1.84,0.01,,,
201612,ATX.GI,3.92286,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,BFX.GI,3.671848,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,HEX.GI,5.527308,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,FCHI.GI,6.202466,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,GDAXI.GI,7.901657,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,ASE.GI,2.368191,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,ISEQ.GI,4.849577,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,ITLMS.GI,13.145882,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,AEX.GI,5.677916,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,BVLX.GI,4.819322,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201612,IBEX.GI,7.641399,4.72,-0.74,1.96,-0.55,1.07,0.03,,,
201701,ATX.GI,2.215068,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,BFX.GI,-1.777138,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,HEX.GI,-1.648234,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,FCHI.GI,-2.33243,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,GDAXI.GI,0.472517,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,ASE.GI,-4.954633,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,ISEQ.GI,-1.915688,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,ITLMS.GI,-2.735512,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,AEX.GI,-1.337004,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,BVLX.GI,-2.474059,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201701,IBEX.GI,-0.394564,2.83,2.13,0.52,-0.15,0.18,0.04,,,
201702,ATX.GI,2.61804,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,BFX.GI,1.181728,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,HEX.GI,2.972333,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,FCHI.GI,2.309587,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,GDAXI.GI,2.592908,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,ASE.GI,5.579076,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,ISEQ.GI,2.41193,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,ITLMS.GI,1.90014,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,AEX.GI,3.910134,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,BVLX.GI,3.566197,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201702,IBEX.GI,2.579655,0.68,0.01,-2.6,2.57,-1.29,0.04,,,
201703,ATX.GI,2.996177,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,BFX.GI,6.497811,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,HEX.GI,1.664376,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,FCHI.GI,5.432246,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,GDAXI.GI,4.042956,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,ASE.GI,3.124419,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,ISEQ.GI,1.710972,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,ITLMS.GI,8.759801,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,AEX.GI,4.277783,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,BVLX.GI,7.055727,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201703,IBEX.GI,9.496102,4.27,-1.35,0.52,0.11,-0.25,0.03,,,
201704,ATX.GI,6.412282,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201704,BFX.GI,1.532871,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201704,HEX.GI,3.123816,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201704,FCHI.GI,2.82713,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201704,GDAXI.GI,1.016335,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201704,ASE.GI,6.9228,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201704,ISEQ.GI,3.036683,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201704,ITLMS.GI,1.107654,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201704,AEX.GI,0.888605,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201704,BVLX.GI,0.185685,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
